id,left,top,right,bottom,lon,lat,area,areatotal,areatotal2,GINDEX,DSIG,OUTLETG,MASK,NLDAS_ID
17978,-123.375000000000000,49.875000000000000,-123.250000000000000,49.750000000000000,-123.312500000000000,49.812500000000000,124673890.935266241431236,256470000.000000029802322,124673890.935266241431236,7893,7892,7539,1,x150y23
17979,-123.375000000000000,49.750000000000000,-123.250000000000000,49.625000000000000,-123.312500000000000,49.687500000000000,124995600.522367611527443,87210000.000000000000000,124995600.522367611527443,7541,-1,7541,2,x150y22
17980,-123.375000000000000,49.625000000000000,-123.250000000000000,49.500000000000000,-123.312500000000000,49.562500000000000,125316715.174738720059395,137510000.000000000000000,125316715.174738720059395,7189,-1,7189,2,x150y21
17981,-123.375000000000000,49.500000000000000,-123.250000000000000,49.375000000000000,-123.312500000000000,49.437500000000000,125637233.364031195640564,157420000.000000000000000,125637233.364031195640564,6837,-1,6837,2,x150y20
17986,-123.375000000000000,48.875000000000000,-123.250000000000000,48.750000000000000,-123.312500000000000,48.812500000000000,127230824.069271594285965,123820000.000000000000000,127230824.069271594285965,5077,-1,5077,2,x150y15
17987,-123.375000000000000,48.750000000000000,-123.250000000000000,48.625000000000000,-123.312500000000000,48.687500000000000,127547731.543189346790314,10000.000000000000000,127547731.543189346790314,4725,-1,4725,2,x150y14
17992,-123.375000000000000,48.125000000000000,-123.250000000000000,48.000000000000000,-123.312500000000000,48.062500000000000,129123132.617420494556427,242970000.000000000000000,129123132.617420494556427,2965,-1,2965,2,x150y9
18069,-123.250000000000000,53.500000000000000,-123.125000000000000,53.375000000000000,-123.187500000000000,53.437500000000000,115092486.778018191456795,2395350000.000000000000000,1951827518.810067653656006,18102,18454,6136,1,x151y52
18070,-123.250000000000000,53.375000000000000,-123.125000000000000,53.250000000000000,-123.187500000000000,53.312500000000000,115430772.124530613422394,11830080000.000000000000000,11874949343.521078109741211,17750,17751,6136,1,x151y51
18071,-123.250000000000000,53.250000000000000,-123.125000000000000,53.125000000000000,-123.187500000000000,53.187500000000000,115768508.061511665582657,271460000.000000000000000,115768508.061511665582657,17398,17750,6136,1,x151y50
18072,-123.250000000000000,53.125000000000000,-123.125000000000000,53.000000000000000,-123.187500000000000,53.062500000000000,116105692.981484830379486,31480000.000000003725290,116105692.981484830379486,17046,17047,6136,1,x151y49
18073,-123.250000000000000,53.000000000000000,-123.125000000000000,52.875000000000000,-123.187500000000000,52.937500000000000,116442325.279539749026299,29510000.000000000000000,116442325.279539749026299,16694,16695,6136,1,x151y48
18074,-123.250000000000000,52.875000000000000,-123.125000000000000,52.750000000000000,-123.187500000000000,52.812500000000000,116778403.353440448641777,62799999.999999992549419,116778403.353440448641777,16342,16343,6136,1,x151y47
18075,-123.250000000000000,52.750000000000000,-123.125000000000000,52.625000000000000,-123.187500000000000,52.687500000000000,117113925.603566139936447,45720000.000000000000000,117113925.603566139936447,15990,15991,6136,1,x151y46
18076,-123.250000000000000,52.625000000000000,-123.125000000000000,52.500000000000000,-123.187500000000000,52.562500000000000,117448890.432960584759712,137780000.000000000000000,117448890.432960584759712,15638,15637,6136,1,x151y45
18077,-123.250000000000000,52.500000000000000,-123.125000000000000,52.375000000000000,-123.187500000000000,52.437500000000000,117783296.247302532196045,351490000.000000000000000,235566592.494605064392090,15286,15285,6136,1,x151y44
18078,-123.250000000000000,52.375000000000000,-123.125000000000000,52.250000000000000,-123.187500000000000,52.312500000000000,118117141.454945027828217,68760000.000000000000000,118117141.454945027828217,14934,14581,6136,1,x151y43
18079,-123.250000000000000,52.250000000000000,-123.125000000000000,52.125000000000000,-123.187500000000000,52.187500000000000,118450424.466895774006844,481980000.000000000000000,473801134.085592985153198,14582,14230,6136,1,x151y42
18080,-123.250000000000000,52.125000000000000,-123.125000000000000,52.000000000000000,-123.187500000000000,52.062500000000000,118783143.696856424212456,1050960000.000000000000000,592584277.782449483871460,14230,13878,6136,1,x151y41
18081,-123.250000000000000,52.000000000000000,-123.125000000000000,51.875000000000000,-123.187500000000000,51.937500000000000,119115297.561183303594589,16224350000.000000000000000,16456229339.030927658081055,13878,13879,6136,1,x151y40
18082,-123.250000000000000,51.875000000000000,-123.125000000000000,51.750000000000000,-123.187500000000000,51.812500000000000,119446884.478956177830696,333580000.000000000000000,238893768.957912355661392,13526,13878,6136,1,x151y39
18083,-123.250000000000000,51.750000000000000,-123.125000000000000,51.625000000000000,-123.187500000000000,51.687500000000000,119777902.871938988566399,323680000.000000000000000,600871060.769375681877136,13174,13175,6136,1,x151y38
18084,-123.250000000000000,51.625000000000000,-123.125000000000000,51.500000000000000,-123.187500000000000,51.562500000000000,120108351.164599448442459,265950000.000000000000000,481093157.897436738014221,12822,13174,6136,1,x151y37
18085,-123.250000000000000,51.500000000000000,-123.125000000000000,51.375000000000000,-123.187500000000000,51.437500000000000,120438227.784118935465813,462270000.000000000000000,361973290.104923546314240,12470,12823,6136,1,x151y36
18086,-123.250000000000000,51.375000000000000,-123.125000000000000,51.250000000000000,-123.187500000000000,51.312500000000000,120767531.160402297973633,110650000.000000000000000,120767531.160402297973633,12118,12470,6136,1,x151y35
18087,-123.250000000000000,51.250000000000000,-123.125000000000000,51.125000000000000,-123.187500000000000,51.187500000000000,121096259.726087644696236,178750000.000000000000000,121096259.726087644696236,11766,12119,6136,1,x151y34
18088,-123.250000000000000,51.125000000000000,-123.125000000000000,51.000000000000000,-123.187500000000000,51.062500000000000,121424411.916536614298820,95050000.000000000000000,121424411.916536614298820,11414,11063,6136,1,x151y33
18089,-123.250000000000000,51.000000000000000,-123.125000000000000,50.875000000000000,-123.187500000000000,50.937500000000000,121751986.169853940606117,96310000.000000000000000,121751986.169853940606117,11062,11063,6136,1,x151y32
18090,-123.250000000000000,50.875000000000000,-123.125000000000000,50.750000000000000,-123.187500000000000,50.812500000000000,122078980.926917016506195,745450000.000000000000000,853898876.974292993545532,10710,10711,6136,1,x151y31
18091,-123.250000000000000,50.750000000000000,-123.125000000000000,50.625000000000000,-123.187500000000000,50.687500000000000,122405394.631356149911880,43520000.000000000000000,122405394.631356149911880,10358,10006,6136,1,x151y30
18092,-123.250000000000000,50.625000000000000,-123.125000000000000,50.500000000000000,-123.187500000000000,50.562500000000000,122731225.729525178670883,1346090000.000000000000000,1347762082.731323719024658,10006,10007,6136,1,x151y29
18093,-123.250000000000000,50.500000000000000,-123.125000000000000,50.375000000000000,-123.187500000000000,50.437500000000000,123056472.670609489083290,218770000.000000029802322,369169418.011828482151031,9654,9655,6136,1,x151y28
18094,-123.250000000000000,50.375000000000000,-123.125000000000000,50.250000000000000,-123.187500000000000,50.312500000000000,123381133.906537711620331,122310000.000000000000000,123381133.906537711620331,9302,8951,6136,1,x151y27
18095,-123.250000000000000,50.250000000000000,-123.125000000000000,50.125000000000000,-123.187500000000000,50.187500000000000,123705207.892040491104126,169910000.000000029802322,123705207.892040491104126,8950,8598,7542,1,x151y26
18096,-123.250000000000000,50.125000000000000,-123.125000000000000,50.000000000000000,-123.187500000000000,50.062500000000000,124028693.084650665521622,52920000.000000000000000,247733900.976691186428070,8598,8599,7542,1,x151y25
18097,-123.250000000000000,50.000000000000000,-123.125000000000000,49.875000000000000,-123.187500000000000,49.937500000000000,124351587.944683507084846,862570000.000000000000000,1117226332.009377002716064,8246,7894,7542,1,x151y24
18098,-123.250000000000000,49.875000000000000,-123.125000000000000,49.750000000000000,-123.187500000000000,49.812500000000000,124673890.935266241431236,3438020000.000000000000000,3591962140.859159946441650,7894,7542,7542,1,x151y23
18099,-123.250000000000000,49.750000000000000,-123.125000000000000,49.625000000000000,-123.187500000000000,49.687500000000000,124995600.522367611527443,3971540000.000000000000000,3966948942.426262378692627,7542,-1,7542,3,x151y22
18100,-123.250000000000000,49.625000000000000,-123.125000000000000,49.500000000000000,-123.187500000000000,49.562500000000000,125316715.174738720059395,118580000.000000000000000,125316715.174738720059395,7190,6838,6486,1,x151y21
18101,-123.250000000000000,49.500000000000000,-123.125000000000000,49.375000000000000,-123.187500000000000,49.437500000000000,125637233.364031195640564,224310000.000000029802322,250953948.538769900798798,6838,6486,6486,1,x151y20
18106,-123.250000000000000,48.875000000000000,-123.125000000000000,48.750000000000000,-123.187500000000000,48.812500000000000,127230824.069271594285965,127200000.000000014901161,127230824.069271594285965,5078,-1,5078,2,x151y15
18107,-123.250000000000000,48.750000000000000,-123.125000000000000,48.625000000000000,-123.187500000000000,48.687500000000000,127547731.543189346790314,10000.000000000000000,127547731.543189346790314,4726,-1,4726,2,x151y14
18112,-123.250000000000000,48.125000000000000,-123.125000000000000,48.000000000000000,-123.187500000000000,48.062500000000000,129123132.617420494556427,529320000.000000059604645,647181259.306306838989258,2966,3318,3318,1,x151y9
18189,-123.125000000000000,53.500000000000000,-123.000000000000000,53.375000000000000,-123.062500000000000,53.437500000000000,115092486.778018191456795,85420000.000000000000000,115092486.778018191456795,18103,17752,6136,1,x152y52
18190,-123.125000000000000,53.375000000000000,-123.000000000000000,53.250000000000000,-123.062500000000000,53.312500000000000,115430772.124530613422394,11899870000.000000000000000,11990380115.645606994628906,17751,17752,6136,1,x152y51
18191,-123.125000000000000,53.250000000000000,-123.000000000000000,53.125000000000000,-123.062500000000000,53.187500000000000,115768508.061511665582657,211760000.000000000000000,347979894.024481296539307,17399,17750,6136,1,x152y50
18192,-123.125000000000000,53.125000000000000,-123.000000000000000,53.000000000000000,-123.062500000000000,53.062500000000000,116105692.981484830379486,90300000.000000000000000,232211385.962969660758972,17047,17399,6136,1,x152y49
18193,-123.125000000000000,53.000000000000000,-123.000000000000000,52.875000000000000,-123.062500000000000,52.937500000000000,116442325.279539749026299,550050000.000000000000000,232884650.559079498052597,16695,16696,6136,1,x152y48
18194,-123.125000000000000,52.875000000000000,-123.000000000000000,52.750000000000000,-123.062500000000000,52.812500000000000,116778403.353440448641777,393120000.000000000000000,467784657.914013266563416,16343,16696,6136,1,x152y47
18195,-123.125000000000000,52.750000000000000,-123.000000000000000,52.625000000000000,-123.062500000000000,52.687500000000000,117113925.603566139936447,122230000.000000000000000,234227851.207132279872894,15991,16343,6136,1,x152y46
18196,-123.125000000000000,52.625000000000000,-123.000000000000000,52.500000000000000,-123.062500000000000,52.562500000000000,117448890.432960584759712,29750000.000000000000000,117448890.432960584759712,15639,15640,6136,1,x152y45
18197,-123.125000000000000,52.500000000000000,-123.000000000000000,52.375000000000000,-123.062500000000000,52.437500000000000,117783296.247302532196045,105810000.000000000000000,117783296.247302532196045,15287,15286,6136,1,x152y44
18198,-123.125000000000000,52.375000000000000,-123.000000000000000,52.250000000000000,-123.062500000000000,52.312500000000000,118117141.454945027828217,102360000.000000000000000,118117141.454945027828217,14935,14583,6136,1,x152y43
18199,-123.125000000000000,52.250000000000000,-123.000000000000000,52.125000000000000,-123.062500000000000,52.187500000000000,118450424.466895774006844,276490000.000000000000000,236567565.921840816736221,14583,14582,6136,1,x152y42
18200,-123.125000000000000,52.125000000000000,-123.000000000000000,52.000000000000000,-123.062500000000000,52.062500000000000,118783143.696856424212456,105630000.000000000000000,118783143.696856424212456,14231,14582,6136,1,x152y41
18201,-123.125000000000000,52.000000000000000,-123.000000000000000,51.875000000000000,-123.062500000000000,51.937500000000000,119115297.561183303594589,16367870000.000000000000000,16575344636.592111587524414,13879,13880,6136,1,x152y40
18202,-123.125000000000000,51.875000000000000,-123.000000000000000,51.750000000000000,-123.062500000000000,51.812500000000000,119446884.478956177830696,116900000.000000000000000,119446884.478956177830696,13527,13526,6136,1,x152y39
18203,-123.125000000000000,51.750000000000000,-123.000000000000000,51.625000000000000,-123.062500000000000,51.687500000000000,119777902.871938988566399,1915950000.000000000000000,1926675462.256252288818359,13175,13176,6136,1,x152y38
18204,-123.125000000000000,51.625000000000000,-123.000000000000000,51.500000000000000,-123.062500000000000,51.562500000000000,120108351.164599448442459,1507070000.000000000000000,1206026498.614937782287598,12823,13175,6136,1,x152y37
18205,-123.125000000000000,51.500000000000000,-123.000000000000000,51.375000000000000,-123.062500000000000,51.437500000000000,120438227.784118935465813,510760000.000000000000000,603836506.180815458297729,12471,12823,6136,1,x152y36
18206,-123.125000000000000,51.375000000000000,-123.000000000000000,51.250000000000000,-123.062500000000000,51.312500000000000,120767531.160402297973633,317840000.000000000000000,362960050.612577557563782,12119,12471,6136,1,x152y35
18207,-123.125000000000000,51.250000000000000,-123.000000000000000,51.125000000000000,-123.062500000000000,51.187500000000000,121096259.726087644696236,168520000.000000000000000,121096259.726087644696236,11767,12119,6136,1,x152y34
18208,-123.125000000000000,51.125000000000000,-123.000000000000000,51.000000000000000,-123.062500000000000,51.062500000000000,121424411.916536614298820,117160000.000000000000000,121424411.916536614298820,11415,11416,6136,1,x152y33
18209,-123.125000000000000,51.000000000000000,-123.000000000000000,50.875000000000000,-123.062500000000000,50.937500000000000,121751986.169853940606117,163420000.000000000000000,364928384.256244480609894,11063,11064,6136,1,x152y32
18210,-123.125000000000000,50.875000000000000,-123.000000000000000,50.750000000000000,-123.062500000000000,50.812500000000000,122078980.926917016506195,889790000.000000000000000,975977857.901210069656372,10711,10712,6136,1,x152y31
18211,-123.125000000000000,50.750000000000000,-123.000000000000000,50.625000000000000,-123.062500000000000,50.687500000000000,122405394.631356149911880,150760000.000000000000000,122405394.631356149911880,10359,10360,6136,1,x152y30
18212,-123.125000000000000,50.625000000000000,-123.000000000000000,50.500000000000000,-123.062500000000000,50.562500000000000,122731225.729525178670883,1461220000.000000000000000,1470493308.460849046707153,10007,9656,6136,1,x152y29
18213,-123.125000000000000,50.500000000000000,-123.000000000000000,50.375000000000000,-123.062500000000000,50.437500000000000,123056472.670609489083290,364820000.000000000000000,492225890.682437956333160,9655,9656,6136,1,x152y28
18214,-123.125000000000000,50.375000000000000,-123.000000000000000,50.250000000000000,-123.062500000000000,50.312500000000000,123381133.906537711620331,122820000.000000000000000,123381133.906537711620331,9303,9304,6136,1,x152y27
18215,-123.125000000000000,50.250000000000000,-123.000000000000000,50.125000000000000,-123.062500000000000,50.187500000000000,123705207.892040491104126,233820000.000000000000000,247086341.798578202724457,8951,8952,6136,1,x152y26
18216,-123.125000000000000,50.125000000000000,-123.000000000000000,50.000000000000000,-123.062500000000000,50.062500000000000,124028693.084650665521622,664270000.000000000000000,868523156.120010137557983,8599,8246,7542,1,x152y25
18217,-123.125000000000000,50.000000000000000,-123.000000000000000,49.875000000000000,-123.062500000000000,49.937500000000000,124351587.944683507084846,72400000.000000000000000,124351587.944683507084846,8247,8246,7542,1,x152y24
18218,-123.125000000000000,49.875000000000000,-123.000000000000000,49.750000000000000,-123.062500000000000,49.812500000000000,124673890.935266241431236,39890000.000000000000000,124673890.935266241431236,7895,7894,7542,1,x152y23
18219,-123.125000000000000,49.750000000000000,-123.000000000000000,49.625000000000000,-123.062500000000000,49.687500000000000,124995600.522367611527443,385729999.999999940395355,249991201.044735223054886,7543,7542,7542,1,x152y22
18220,-123.125000000000000,49.625000000000000,-123.000000000000000,49.500000000000000,-123.062500000000000,49.562500000000000,125316715.174738720059395,66270000.000000000000000,125316715.174738720059395,7191,6840,6487,1,x152y21
18221,-123.125000000000000,49.500000000000000,-123.000000000000000,49.375000000000000,-123.062500000000000,49.437500000000000,125637233.364031195640564,197520000.000000000000000,125637233.364031195640564,6839,6486,6486,1,x152y20
18222,-123.125000000000000,49.375000000000000,-123.000000000000000,49.250000000000000,-123.062500000000000,49.312500000000000,125957153.564649581909180,295980000.000000000000000,502227817.278158187866211,6487,-1,6487,3,x152y19
18223,-123.125000000000000,49.250000000000000,-123.000000000000000,49.125000000000000,-123.062500000000000,49.187500000000000,126276474.253908738493919,116740000.000000000000000,126276474.253908738493919,6135,6134,6134,1,x152y18
18224,-123.125000000000000,49.125000000000000,-123.000000000000000,49.000000000000000,-123.062500000000000,49.062500000000000,126595193.911955133080482,125990000.000000000000000,126595193.911955133080482,5783,-1,5783,2,x152y17
18225,-123.125000000000000,49.000000000000000,-123.000000000000000,48.875000000000000,-123.062500000000000,48.937500000000000,126913311.021776676177979,124630000.000000000000000,126913311.021776676177979,5431,-1,5431,2,x152y16
18226,-123.125000000000000,48.875000000000000,-123.000000000000000,48.750000000000000,-123.062500000000000,48.812500000000000,127230824.069271594285965,127770000.000000000000000,127230824.069271594285965,5079,-1,5079,2,x152y15
18227,-123.125000000000000,48.750000000000000,-123.000000000000000,48.625000000000000,-123.062500000000000,48.687500000000000,127547731.543189346790314,10000.000000000000000,127547731.543189346790314,4727,-1,4727,2,x152y14
18232,-123.125000000000000,48.125000000000000,-123.000000000000000,48.000000000000000,-123.062500000000000,48.062500000000000,129123132.617420494556427,210120000.000000000000000,129123132.617420494556427,2967,-1,2967,2,x152y9
18309,-123.000000000000000,53.500000000000000,-122.875000000000000,53.375000000000000,-122.937500000000000,53.437500000000000,115092486.778018191456795,57810000.000000000000000,115092486.778018191456795,18104,17753,6136,1,x153y52
18310,-123.000000000000000,53.375000000000000,-122.875000000000000,53.250000000000000,-122.937500000000000,53.312500000000000,115430772.124530613422394,15890360000.000000000000000,12336671882.609670639038086,17752,17753,6136,1,x153y51
18311,-123.000000000000000,53.250000000000000,-122.875000000000000,53.125000000000000,-122.937500000000000,53.187500000000000,115768508.061511665582657,116900000.000000000000000,115768508.061511665582657,17400,17752,6136,1,x153y50
18312,-123.000000000000000,53.125000000000000,-122.875000000000000,53.000000000000000,-122.937500000000000,53.062500000000000,116105692.981484830379486,37140000.000000000000000,116105692.981484830379486,17048,17049,6136,1,x153y49
18313,-123.000000000000000,53.000000000000000,-122.875000000000000,52.875000000000000,-122.937500000000000,52.937500000000000,116442325.279539749026299,1315930000.000000000000000,1284896291.666645288467407,16696,16697,6136,1,x153y48
18314,-123.000000000000000,52.875000000000000,-122.875000000000000,52.750000000000000,-122.937500000000000,52.812500000000000,116778403.353440448641777,245610000.000000000000000,467784657.914013266563416,16344,16696,6136,1,x153y47
18315,-123.000000000000000,52.750000000000000,-122.875000000000000,52.625000000000000,-122.937500000000000,52.687500000000000,117113925.603566139936447,208770000.000000000000000,234227851.207132279872894,15992,16344,6136,1,x153y46
18316,-123.000000000000000,52.625000000000000,-122.875000000000000,52.500000000000000,-122.937500000000000,52.562500000000000,117448890.432960584759712,216420000.000000029802322,234897780.865921169519424,15640,15641,6136,1,x153y45
18317,-123.000000000000000,52.500000000000000,-122.875000000000000,52.375000000000000,-122.937500000000000,52.437500000000000,117783296.247302532196045,142800000.000000000000000,117783296.247302532196045,15288,15641,6136,1,x153y44
18318,-123.000000000000000,52.375000000000000,-122.875000000000000,52.250000000000000,-122.937500000000000,52.312500000000000,118117141.454945027828217,130229999.999999985098839,118117141.454945027828217,14936,14937,6136,1,x153y43
18319,-123.000000000000000,52.250000000000000,-122.875000000000000,52.125000000000000,-122.937500000000000,52.187500000000000,118450424.466895774006844,39480000.000000000000000,118450424.466895774006844,14584,14585,6136,1,x153y42
18320,-123.000000000000000,52.125000000000000,-122.875000000000000,52.000000000000000,-122.937500000000000,52.062500000000000,118783143.696856424212456,114040000.000000000000000,118783143.696856424212456,14232,13881,6136,1,x153y41
18321,-123.000000000000000,52.000000000000000,-122.875000000000000,51.875000000000000,-122.937500000000000,51.937500000000000,119115297.561183303594589,16444630000.000001907348633,16694459934.153297424316406,13880,13529,6136,1,x153y40
18322,-123.000000000000000,51.875000000000000,-122.875000000000000,51.750000000000000,-122.937500000000000,51.812500000000000,119446884.478956177830696,460740000.000000000000000,119446884.478956177830696,13528,13529,6136,1,x153y39
18323,-123.000000000000000,51.750000000000000,-122.875000000000000,51.625000000000000,-122.937500000000000,51.687500000000000,119777902.871938988566399,2122610000.000000238418579,2046453365.128191232681274,13176,13529,6136,1,x153y38
18324,-123.000000000000000,51.625000000000000,-122.875000000000000,51.500000000000000,-122.937500000000000,51.562500000000000,120108351.164599448442459,88730000.000000000000000,120108351.164599448442459,12824,12823,6136,1,x153y37
18325,-123.000000000000000,51.500000000000000,-122.875000000000000,51.375000000000000,-122.937500000000000,51.437500000000000,120438227.784118935465813,231170000.000000000000000,120438227.784118935465813,12472,12471,6136,1,x153y36
18326,-123.000000000000000,51.375000000000000,-122.875000000000000,51.250000000000000,-122.937500000000000,51.312500000000000,120767531.160402297973633,61700000.000000000000000,120767531.160402297973633,12120,11768,6136,1,x153y35
18327,-123.000000000000000,51.250000000000000,-122.875000000000000,51.125000000000000,-122.937500000000000,51.187500000000000,121096259.726087644696236,121480000.000000000000000,241863790.886489927768707,11768,11769,6136,1,x153y34
18328,-123.000000000000000,51.125000000000000,-122.875000000000000,51.000000000000000,-122.937500000000000,51.062500000000000,121424411.916536614298820,181290000.000000000000000,242848823.833073228597641,11416,11417,6136,1,x153y33
18329,-123.000000000000000,51.000000000000000,-122.875000000000000,50.875000000000000,-122.937500000000000,50.937500000000000,121751986.169853940606117,496439999.999999940395355,486680370.426098465919495,11064,11065,6136,1,x153y32
18330,-123.000000000000000,50.875000000000000,-122.875000000000000,50.750000000000000,-122.937500000000000,50.812500000000000,122078980.926917016506195,968999999.999999880790710,1098056838.828127145767212,10712,10713,6136,1,x153y31
18331,-123.000000000000000,50.750000000000000,-122.875000000000000,50.625000000000000,-122.937500000000000,50.687500000000000,122405394.631356149911880,348320000.000000000000000,244810789.262712299823761,10360,10713,6136,1,x153y30
18332,-123.000000000000000,50.625000000000000,-122.875000000000000,50.500000000000000,-122.937500000000000,50.562500000000000,122731225.729525178670883,139140000.000000000000000,122731225.729525178670883,10008,10009,6136,1,x153y29
18333,-123.000000000000000,50.500000000000000,-122.875000000000000,50.375000000000000,-122.937500000000000,50.437500000000000,123056472.670609489083290,1961050000.000000000000000,2085775671.813896656036377,9656,9305,6136,1,x153y28
18334,-123.000000000000000,50.375000000000000,-122.875000000000000,50.250000000000000,-122.937500000000000,50.312500000000000,123381133.906537711620331,175460000.000000029802322,246762267.813075423240662,9304,9305,6136,1,x153y27
18335,-123.000000000000000,50.250000000000000,-122.875000000000000,50.125000000000000,-122.937500000000000,50.187500000000000,123705207.892040491104126,283840000.000000000000000,370791549.690618693828583,8952,8953,6136,1,x153y26
18336,-123.000000000000000,50.125000000000000,-122.875000000000000,50.000000000000000,-122.937500000000000,50.062500000000000,124028693.084650665521622,263380000.000000000000000,496760562.058668375015259,8600,8599,7542,1,x153y25
18337,-123.000000000000000,50.000000000000000,-122.875000000000000,49.875000000000000,-122.937500000000000,49.937500000000000,124351587.944683507084846,158530000.000000000000000,124351587.944683507084846,8248,8249,7542,1,x153y24
18338,-123.000000000000000,49.875000000000000,-122.875000000000000,49.750000000000000,-122.937500000000000,49.812500000000000,124673890.935266241431236,67060000.000000000000000,124673890.935266241431236,7896,7897,6136,1,x153y23
18339,-123.000000000000000,49.750000000000000,-122.875000000000000,49.625000000000000,-122.937500000000000,49.687500000000000,124995600.522367611527443,260310000.000000000000000,124995600.522367611527443,7544,7543,7542,1,x153y22
18340,-123.000000000000000,49.625000000000000,-122.875000000000000,49.500000000000000,-122.937500000000000,49.562500000000000,125316715.174738720059395,184330000.000000000000000,125316715.174738720059395,7192,6840,6487,1,x153y21
18341,-123.000000000000000,49.500000000000000,-122.875000000000000,49.375000000000000,-122.937500000000000,49.437500000000000,125637233.364031195640564,237930000.000000000000000,376270663.713508605957031,6840,6487,6487,1,x153y20
18342,-123.000000000000000,49.375000000000000,-122.875000000000000,49.250000000000000,-122.937500000000000,49.312500000000000,125957153.564649581909180,204640000.000000000000000,125957153.564649581909180,6488,-1,6488,2,x153y19
18343,-123.000000000000000,49.250000000000000,-122.875000000000000,49.125000000000000,-122.937500000000000,49.187500000000000,126276474.253908738493919,230894999999.999969482421875,229679344699.675933837890625,6136,-1,6136,3,x153y18
18344,-123.000000000000000,49.125000000000000,-122.875000000000000,49.000000000000000,-122.937500000000000,49.062500000000000,126595193.911955133080482,119830000.000000000000000,126595193.911955133080482,5784,-1,5784,2,x153y17
18346,-123.000000000000000,48.875000000000000,-122.875000000000000,48.750000000000000,-122.937500000000000,48.812500000000000,127230824.069271594285965,10000.000000000000000,127230824.069271594285965,5080,-1,5080,2,x153y15
18347,-123.000000000000000,48.750000000000000,-122.875000000000000,48.625000000000000,-122.937500000000000,48.687500000000000,127547731.543189346790314,128660000.000000000000000,127547731.543189346790314,4728,-1,4728,2,x153y14
18352,-123.000000000000000,48.125000000000000,-122.875000000000000,48.000000000000000,-122.937500000000000,48.062500000000000,129123132.617420494556427,107860000.000000000000000,129123132.617420494556427,2968,-1,2968,2,x153y9
18429,-122.875000000000000,53.500000000000000,-122.750000000000000,53.375000000000000,-122.812500000000000,53.437500000000000,115092486.778018191456795,82096960000.000000000000000,80647746561.471603393554688,18105,17753,6136,1,x154y52
18430,-122.875000000000000,53.375000000000000,-122.750000000000000,53.250000000000000,-122.812500000000000,53.312500000000000,115430772.124530613422394,94612970000.000000000000000,93214941702.984069824218750,17753,17401,6136,1,x154y51
18431,-122.875000000000000,53.250000000000000,-122.750000000000000,53.125000000000000,-122.812500000000000,53.187500000000000,115768508.061511665582657,94717410000.000000000000000,93330710211.045578002929688,17401,17050,6136,1,x154y50
18432,-122.875000000000000,53.125000000000000,-122.750000000000000,53.000000000000000,-122.812500000000000,53.062500000000000,116105692.981484830379486,97500000.000000000000000,232211385.962969660758972,17049,17050,6136,1,x154y49
18433,-122.875000000000000,53.000000000000000,-122.750000000000000,52.875000000000000,-122.812500000000000,52.937500000000000,116442325.279539749026299,1445210000.000000000000000,1401338616.946185350418091,16697,16698,6136,1,x154y48
18434,-122.875000000000000,52.875000000000000,-122.750000000000000,52.750000000000000,-122.812500000000000,52.812500000000000,116778403.353440448641777,151590000.000000000000000,116778403.353440448641777,16345,16344,6136,1,x154y47
18435,-122.875000000000000,52.750000000000000,-122.750000000000000,52.625000000000000,-122.812500000000000,52.687500000000000,117113925.603566139936447,73950000.000000000000000,117113925.603566139936447,15993,15992,6136,1,x154y46
18436,-122.875000000000000,52.625000000000000,-122.750000000000000,52.500000000000000,-122.812500000000000,52.562500000000000,117448890.432960584759712,267519999.999999970197678,470129967.546184241771698,15641,15289,6136,1,x154y45
18437,-122.875000000000000,52.500000000000000,-122.750000000000000,52.375000000000000,-122.812500000000000,52.437500000000000,117783296.247302532196045,279700000.000000000000000,587913263.793486833572388,15289,15642,6136,1,x154y44
18438,-122.875000000000000,52.375000000000000,-122.750000000000000,52.250000000000000,-122.812500000000000,52.312500000000000,118117141.454945027828217,121270000.000000000000000,236234282.909890055656433,14937,14938,6136,1,x154y43
18439,-122.875000000000000,52.250000000000000,-122.750000000000000,52.125000000000000,-122.812500000000000,52.187500000000000,118450424.466895774006844,106330000.000000000000000,236900848.933791548013687,14585,14586,6136,1,x154y42
18440,-122.875000000000000,52.125000000000000,-122.750000000000000,52.000000000000000,-122.812500000000000,52.062500000000000,118783143.696856424212456,106110000.000000000000000,118783143.696856424212456,14233,14586,6136,1,x154y41
18441,-122.875000000000000,52.000000000000000,-122.750000000000000,51.875000000000000,-122.812500000000000,51.937500000000000,119115297.561183303594589,173840000.000000000000000,237898441.258039712905884,13881,13529,6136,1,x154y40
18442,-122.875000000000000,51.875000000000000,-122.750000000000000,51.750000000000000,-122.812500000000000,51.812500000000000,119446884.478956177830696,18110490000.000000000000000,19337483412.369377136230469,13529,13530,6136,1,x154y39
18443,-122.875000000000000,51.750000000000000,-122.750000000000000,51.625000000000000,-122.812500000000000,51.687500000000000,119777902.871938988566399,87850000.000000000000000,119777902.871938988566399,13177,13529,6136,1,x154y38
18444,-122.875000000000000,51.625000000000000,-122.750000000000000,51.500000000000000,-122.812500000000000,51.562500000000000,120108351.164599448442459,34700000.000000000000000,120108351.164599448442459,12825,12826,6136,1,x154y37
